Na_H,-21.981945
C4H10O5P1,169.026585
C1O6P2,169.917011
C3H7O6P1,169.998024
C10H8N2O1,172.063663
C7H12N2O3,172.084792
C7H12O3N2,172.084792
C9H16O3,172.109944
C8H15N1O3,173.105193
C8H15O3N1,173.105193
C6H6O6,174.016438
C7H10O5,174.052823
C8H14O4,174.089209
C6H14O2N4,174.111676
C9H5N1O3,175.026943
C9H5O3N1,175.026943
C7H13N1O4,175.084458
H2O7P2,175.927575
C4O8,175.959317
C6H8O6,176.032088
C10H8O3,176.047344
C7H12O5,176.068473
C9H7N1O3,177.042593
C7H7N5O1,177.06506
H4O7P2,177.943226
C6H10O6,178.047738
C9H9N1O3,179.058243
C6H12O6,180.063388
C10H12O3,180.078644
C10H15O2N1,181.110279
C8H10O1N2S1,182.051384
C13H10O1,182.073165
C10H14O3,182.094294
C12H22O1,182.167065
C7H9O3N3,183.064391
C8H13N3O2,183.100777
C7H4O4S1,183.983029
C7H4O6,184.000788
C4H9O6P1,184.013675
C8H12N2O3,184.084792
C10H24N4O_1,184.205182
C10H11O_1N5,185.106531
C11H6O3,186.031694
C8H14N2O3,186.100442
C8H14O3N2,186.100442
C8H13N1O4,187.084458
C7H13N3O3,187.095691
C8H12O1S2,188.032956
C11H8O3,188.047344
C12H12O2,188.08373
C10H7N1O3,189.042593
C10H10O2N2,190.074228
C14H22,190.172151
C10H8O4,192.042259
C7H12O6,192.063388
C11H12O3,192.078644
C12H16O2,192.11503
C7H3N3O4,193.012356
C9H7N1O4,193.037508
C9H11O2N3,193.085127
C5H7O4P1S1,193.980266
C9H6O5,194.021523
C9H8N1O4,194.045333
C11H18N2O1,194.141913
C15H30O_1,194.239836
C9H9N1O4,195.053158
C7H9O2N5,195.075625
C9H13O2N3,195.100777
C6H12O7,196.058303
C8H10N2O2S1,198.046298
C8H13N3O3,199.095691
C3H6O6P2,199.963961
C4H9O7P1,200.008589
C12H8O3,200.047344
C12H24O2,200.17763
C9H15N1O4,201.100108
C10H11N5,201.101445
C8H14N2O2S1,202.077598
C8H14N2O4,202.095357
C10H18O4,202.120509
C11H9N1O3,203.058243
C8H13N1O5,203.079373
C8H13O5N1,203.079373
C10H13N5,203.117095
C10H4O5,204.005873
C11H8O4,204.042259
C15H24,204.187801
C10H11N3S1,205.067368
C9H11O1N5,205.09636
C1H4O8P2,205.93814
C6H6O8,206.006267
C11H10O4,206.057909
C10H10O3N2,206.069142
C8H14O6,206.079038
C14H8O2,208.05243
C6H11O6P1,210.029325
C14H26O1,210.198365
C5H10N1O6P1,211.024574
C5H9O7P1,212.008589
C12H20O3,212.141245
C5H10O7P1,213.016414
C13H10O3,214.062994
C12H10N2O2,214.074228
C12H8S2,216.006742
C8H11N1O6,217.058637
C6H3I1O1,217.922863
C6H7N2O5P1,218.009258
C12H10O4,218.057909
C15H22O1,218.167065
C12H11O4,219.065734
C8H12O7,220.058303
C13H16O3,220.109944
C14H20O2,220.14633
C16H28,220.219101
C8H15O6N1,221.089937
C15H26O1,222.198365
C17H34O_1,222.271136
C12H17O3N1,223.120843
C3H2N2O6P2,223.938809
C12H8N4O1,224.069811
C12H16O4,224.104859
C15H28O1,224.214016
C6H10O7S1,226.014723
C10H14N2O2S1,226.077598
C14H26O2,226.19328
C18H26O_1,226.208536
C10H16N2O4,228.111007
C19H32O_2,228.260572
C5H11O8P1,230.019154
C8H10N2O6,230.053886
C9H14N2O5,230.090272
C8H12N2O4S1,232.051778
C19H36O_2,232.291872
C15H22O2,234.16198
C19H38O_2,234.307522
C6H10O5P1N3,235.035807
C8H12O8,236.053217
C19H26O_1,238.208536
C16H30O1,238.229666
C6H10N1O7P1,239.019488
H3O9P3,239.898991
C11H12O6,240.063388
C18H24,240.187801
C16H32O1,240.245316
C6H12O7N1P1,241.035138
C6H11O8P1,242.019154
C11H18N2O4,242.126657
C18H26,242.203451
C12H20O5,244.131074
C10H15O6N1,245.089937
C9H14N2O4S1,246.067428
C15H18O3,246.125594
C8H12N2O5S1,248.046692
C16H24O2,248.17763
C7H8N1O5P1S1,248.98608
C7H12O5N3P1,249.051457
C9H15N1O5S1,249.067093
C10H11N5O3,249.086189
C10H12N5O3,250.094014
C15H8O4,252.042259
C17H16O2,252.11503
C15H24O3,252.172545
C20H28O_1,252.224186
C13H6N2O4,254.032757
C10H10O4N2S1,254.036128
C18H22O1,254.167065
C16H17O2N1,255.125929
C18H24O1,256.182715
C7H8N5O4P1,257.03139
H5O10P3,257.909556
C10H14N2O6,258.085186
C13H14O2N4,258.111676
C13H16N4O2,260.127326
C16H20O3,260.141245
C18H28O1,260.214016
C9H15N2O5P1,262.071858
C18H30O1,262.229666
C11H8N2O4S1,264.020477
C10H16O8,264.084517
C18H32O1,264.245316
C_8H_6N7O9P3S1,264.822155
C18H34O1,266.260966
C_10H_12N7O11P3S1,266.765034
C16H13N1O3,267.089543
C17H17O2N1,267.125929
C10H8O3N2S2,267.997634
C7H13O7N2P1,268.046037
C20H12O1,268.088815
C20H28,268.219101
C17H19O2N1,269.141579
C19H10O2,270.06808
C19H26O1,270.198365
C19H28O1,272.214016
C20H32,272.250401
C14H10O2S2,274.012221
C11H17N1O7,275.100502
C14H15O5N1,277.095023
C5H12O9P2,277.995655
C14H14O6,278.079038
C20H38,278.297351
C11H13N5O2S1,279.078995
C_9H_10N7O11P3S1,280.780684
C9H16N1O7P1,281.066438
C18H19O2N1,281.141579
C_8H_4N7O10P3S1,282.832719
C8H14O8P1N1,283.045703
C8H14N1O8P1,283.045703
C17H17N1O3,283.120843
C2H7O10P3,283.925206
C15H8O6,284.032088
C16H12O5,284.068473
C20H28O1,284.214016
C_10H_10N7O12P3S1,284.775598
C11H14N2O7,286.080101
C20H30O1,286.229666
C21H34,286.266051
C17H21O3N1,287.152144
C18H8O4,288.042259
C20H32O1,288.245316
C10H15N3O5S1,289.073241
C10H15O5N3S1,289.073241
C20H34O1,290.260966
C11H17N1O8,291.095417
C5H10O10P2,291.97492
C6H12O9S2,291.992273
C12H20O8,292.115818
C20H36O1,292.276616
C5H_6O15,293.876769
C11H18O9,294.095082
C19H22O1N2,294.173213
C20H38O1,294.292266
C_8H_8N7O11P3S1,294.796334
C14H12N6O2,296.102174
C11H15N5O3S1,297.08956
C18H19N1O3,297.136493
C_9H_8N7O12P3S1,298.791248
C19H25N1O2,299.188529
C17H18O5,302.115424
C9H11N3O7P1,304.033461
C10H13O7P1N2,304.046037
C15H12O7,304.058303
C10H16N4O5S1,304.08414
C9H12N3O7P1,305.041286
C9H12O7P1N3,305.041286
C9H12O7N3P1,305.041286
C10H15O6N3S1,305.068156
C10H15N3O6S1,305.068156
C11H20O5N3P1,305.114057
C12H23O6N3,305.158685
C9H11N2O8P1,306.025302
C18H10O5,306.052823
C10H17N3O6S1,307.083806
C10H17O6N3S1,307.083806
C18H12O5,308.068473
C10H17O7P1N2,308.077337
C10H17N2O7P1,308.077337
C15H16O7,308.089603
C12H20O9,308.110732
C20H24O1N2,308.188863
C19H20N1O3,310.144319
C22H30O1,310.229666
C19H21O3N1,311.152144
C8H13N2O9P1,312.035867
C22H32O1,312.245316
C_8H_6N7O12P3S1,312.806899
C16H10O7,314.042653
C22H34O1,314.260966
C12H12O10,316.043047
C11H14N2O7P1,317.053862
C11H13N1O8P1,318.037878
C20H18O2N2,318.136828
C20H30O3,318.219495
C21H34O2,318.25588
C22H38O1,318.292266
C9H13O7N4P1,320.052185
C22H40O1,320.307916
C6H11O10N1S2,320.982437
C9H12N3O8P1,321.036201
C22H42O1,322.323566
C9H14N3O8P1,323.051851
C12H21O9N1,323.121631
C12H21N1O9,323.121631
C20H21N1O3,323.152144
C18H12O6,324.063388
C15H16O8,324.084517
C12H22O6P2,324.089161
C12H20O10,324.105647
C17H12O7,328.058303
C10H13N6O5P1,328.068504
H12O6C10N5P1,329.05252
C10H12O6N5P1,329.05252
C10H12N5O6P1,329.05252
C10H12O6P1N5,329.05252
C10H11N4O7P1,330.036535
C10H11O7N4P1,330.036535
C10H13N5O6P1,330.060345
C21H20O2N2,332.152478
C11H14N2O6S2,334.029328
C9H14O7N5P1,335.063084
C21H24N2O2,336.183778
C9H15N4O4P2S1,337.028924
C9H15O8N4P1,338.06275
C9H14N3O9P1,339.046766
C15H17N1O8,339.095417
C18H12O7,340.058303
C11H21N2O6P1S1,340.085794
C25H40,340.313001
C11H20O7S1N1P1,341.069809
C18H14O7,342.073953
C6H2I2O1,343.819511
C27H36O_1,344.286787
C10H12O7P1N5,345.047434
C10H12N5O7P1,345.047434
H12O7C10N5P1,345.047434
C6H4I2O1,345.835161
C12H10O12,346.017226
C10H11N4O8P1,346.03145
C10H14O7N5P1,347.063084
C10H14N5O7P1,347.063084
C12H17N3O7S1,347.078721
C16H28O8,348.178418
C24H44O1,348.339216
C3H13O11P3S1,349.939141
C21H22O3N2,350.163043
C25H34O1,350.260966
C24H46O1,350.354866
C12H16O12,352.064176
C21H23O4N1,353.162708
C18H14N2O6,354.085186
C14H17O6N3S1,355.083806
C18H30O7,358.199153
C14H20N2O9,360.11688
C24H40O2,360.302831
C14H23O10N1,365.132196
C27H44,368.344301
C17H22O9,370.126382
C5H11O13P3,371.94125
C11H12N5O8P1,373.042349
C22H18O4N2,374.126657
C22H18N2O4,374.126657
C24H38O3,374.282095
C11H19O5N4P2S1,381.055138
C27H44O1,384.339216
C9H12N2O11P2,385.991632
C24H38O4,390.27701
C27H40O2,396.302831
C30H40,400.313001
C10H16O11N2P2,402.022932
C30H48,408.375602
C10H13N5O9P2,409.01885
C10H14N5O9P3S_1,409.028366
C18H24O11,416.131862
C24H32O6,416.219889
C17H32N6O4S1,416.220574
C27H44O3,416.329045
C11H22N2O9P2S1,420.052124
C23H35N1O4S1,421.228679
C10H13O10N5P2,425.013765
C10H13N5O10P2,425.013765
C12H19O7N4P2S1,425.044968
C19H19O5N7,425.144767
C19H21O5N7,427.160417
C19H21N7O5,427.160417
C18H34N6O4S1,430.236224
C27H44O4,432.32396
C3H2N7O11P3S1,436.874584
C17H19N4O8P1,438.09405
C27H18O6,438.110338
C46H77N_2O_8P_1,442.663301
C35H46O_1,450.365037
C7H12O12N5P3,450.96953
C30H44O3,452.329045
C22H27O4N7,453.212452
C18H30O13,454.168641
C20H21N7O6,455.155331
C25H32N2O6,456.226037
C1N7O14P3S1,458.843678
C9H13N2O14P3,465.957963
C18H30O14,470.163556
C2H2N7O14P3S1,472.859328
C20H39N7O4S1,473.278423
C35H56,476.438202
C32H60O2,476.459331
C9H14N5O12P3,476.98518
C25H38N2O5S1,478.250143
C4H2N7O13P3S1,480.864413
C17H28N2O12S1,484.136295
C17H28O12N2S1,484.136295
C17H30O12N2S1,486.151945
C18H30O15,486.15847
C28H30O4N4,486.226705
C10H14N5O12P3,488.98518
C5H4N7O13P3S1,494.880063
C9H16O13N5P3,494.995745
C19H20N3O11P1,497.083545
C4H6N7O14P3S1,500.890628
C10H14N5O13P3,504.980095
C10H13N4O14P3,505.964111
C5H8N7O14P3S1,514.906278
C23H21O11N3,515.117609
C21H25N1O14,515.127505
C15H17N5O10P2S1,521.017136
C46H78N_2O_5,522.629631
C27H27O10N1,525.163496
C18H28O18,532.127564
C29H31O9N1,537.199882
C15H21N5O13P2,541.061109
C15H22N5O13P2,542.068934
C40H64,544.500802
C28H51N1O9,545.356382
C29H31O10N1,553.194796
C21H41N5O12,555.275172
C7H10N7O15P3S1,556.916843
C34H32O4N4,560.242356
C27H20N2O12,564.101624
S2O9C20H32N6,564.167218
C44H72O_2,568.573573
C10H15N5O15P4,568.951511
C8H12N7O15P3S1,570.932493
C14H24N7O10P3S1,575.05182
C14H26N7O11P3S1,593.062385
C23H43O13N5,597.285736
C16H28N7O10P3S1,603.08312
C14H21N6O13P3S1,606.010015
C45H72,612.563402
C34H63N1O8,613.455368
C12H26N7O14P3S1,617.047129
C12H26O14N7P3S1,617.047129
C17H30N7O10P3S1,617.09877
C16H27N6O12P3S1,620.062051
C27H24O17,620.101349
C16H26N5O13P3S1,621.046066
C15H23N5O16P3,622.035264
C13H21N6O15P3S1,625.999844
C24H27N4O14P1,626.126138
C30H32N2O13,628.190439
C16H26N7O12P3S1,633.0573
C28H39O13S_2N6P1,634.287131
C15H30N7O13P3S1,641.083514
C21H26N7O13P2,646.106382
C13H28N7O15P3S1,647.057693
C17H28N7O12P3S1,647.07295
C24H40O20,648.211294
C10H16N5O18P5,648.917841
C14H22N7O15P3S1,653.010743
C15H30N7O14P3S1,657.078429
C15H32N7O14P3S1,659.094079
C20H29N3O18P2,661.092134
C15H24N7O15P3S1,667.026393
C21H33N7O12P2S1,669.138313
C19H32N7O12P3S1,675.10425
C50H80,680.626003
C14H20N7O17P3S1,682.984922
C28H38N5O13P1,683.220373
C16H30N7O15P3S1,685.073344
C39H60O10,688.418648
C19H31N6O14P3S1,692.08318
C34H64N1O11P1,693.421698
C43H71O5P1,698.503912
C39H60O11,704.413563
C19H29N6O15P3S1,706.062445
C19H32N7O14P3S1,707.094079
C43H87O5P1,714.629112
C20H34N7O14P3S1,721.109729
C20H34O14N7P3S1,721.109729
C19H29N6O16P3S1,722.057359
C34H42O14N4,730.269752
C23H34N4O19P2,732.129248
C21H36N7O14P3S1,735.125379
C39H42O11N4,742.285008
C21H34N7O15S1P3,749.104644
C21H34O15N7P3S1,749.104644
C21H34N7O15P3S1,749.104644
C21H34O15S1N7P3,749.104644
C21H35N7O15P3S1,750.112469
C29H34N5O17P1,755.168731
C30H43N6O15P1,758.252401
C30H43O15N6P1,758.252401
C21H32N7O16P3S1,763.083908
C21H34N7O16S1P3,765.099558
C21H34N7O16P3S1,765.099558
C21H34O16S1N7P3,765.099558
C21H34O16N7P3S1,765.099558
C21H36N7O16P3S1,767.115208
C29H49O17N3P2,773.25372
C22H38N7O16P3S1,781.130858
C22H35N8O16P3S1,792.110457
C23H37N7O16P3S1,792.123033
H39C24O16N7P3S1,806.138683
C23H38O17N7P3S1,809.125773
C30H50O25,810.264117
C24H40O17N7P3S1,823.141423
C31H52N7O17P1,825.31573
H41C26O16N7P3S1,832.154334
C25H41O16N8P3S1,834.157408
C27H40O17N7P3S1,859.141423
C28H41N5O22P2,861.171841
C43H50O15N4,862.327267
C45H72O16,868.482036
C32H52N7O19P1,869.305559
C41H60N12O10,880.455536
H49C31O16N7P3S1,900.216934
C30H48O18N7P3S1,919.198938
C60H98O6N1P1,959.713176
C36H60O30,972.316941
C34H53N7O23P2,989.266804
C35H53N7O25P2,1033.256633
C51H80O22,1044.514124
C37H58N8O24P2,1060.303918
C38H58N8O26P2,1104.293747
C60H64O28,1232.358411
